,City,Country,Latitude,Longitude,Elevation,Max Temp,Humidity,Wind Speed,Cloudiness,Date,Adj Temp,Elevation (ft)
19277,Wermelskirchen,DE,51.14,7.22,283.6369934082031,50,86,3.36,0,1538018400,53.25698657708679,930.5675934533691
19278,Bailen,ES,38.1,-3.78,362.1165466308594,64.77,83,7.43,0,1538020863,68.92816257796936,1188.0464508483888
19279,Midyat,TR,37.42,41.36,939.3154296875,69.8,52,9.17,0,1538020800,80.58610272017577,3081.7436343359373
19280,Serpukhov,RU,54.92,37.42,161.9108581542969,41,86,15.66,75,1538017200,42.8592126695343,531.2036198669434
19281,Vinnytsya,UA,49.23,28.48,231.0038299560547,42.54,64,13.24,80,1538020864,45.19260311915558,757.8866054730224
19282,Catabola,AO,-12.14,17.29,1527.38134765625,58.92,90,2.62,36,1538020926,76.45882837225587,5011.093820644532
19283,Patterson,US,37.47,-121.13,33.56377029418945,80.96,36,3.36,1,1538016900,81.34541076046196,110.11736013198852
19284,Villeneuve-Sur-Lot,FR,44.41,0.7,49,53.6,81,8.05,0,1538019000,54.162664060000004,160.76116
19285,Kamalia,PK,30.73,72.64,155.6768646240234,85.47,55,4.52,8,1538020865,87.25762809586578,510.750884533081
19286,Ruiz,MX,21.95,-105.15,27.9920597076416,71.6,94,5.82,75,1538016780,71.92143114209927,91.83746917121887
19287,Nishiwaki,JP,35.01,135,122.1105270385742,71.6,77,6.93,75,1538017200,73.00218785535232,400.6251015292358
19288,Krasnoobsk,RU,54.92,82.99,114.0970840454102,57.2,82,2.24,0,1538017200,58.51016997026841,374.3342772195436
19289,Afikpo,NG,5.88,7.92,62.23357772827148,70.35,99,3.18,56,1538020866,71.06462443903908,204.1784111540222
19290,West Helena,US,34.55,-90.64,80.1094970703125,68,100,14.47,90,1538020500,68.91989254828857,262.82644236816407
19291,Bruntal,CZ,49.99,17.46,551.7606201171875,50,57,11.41,90,1538019000,56.33583409516846,1810.2383129052735
19292,Piracaia,BR,-23.05,-46.36,793.7230834960938,69.8,94,2.24,0,1538020800,78.91427454440063,2604.0784412573244
19293,Komotini,GR,41.12,25.4,42.51278686523438,55.4,28,23.04,20,1538018400,55.888171780806275,139.47765165893557
19294,Oak Harbor,US,41.51,-83.15,179.2117462158203,55.94,66,3.36,1,1538020380,57.99787772909149,587.9650654547119
19295,Jimani,DO,18.49,-71.85,54.8370246887207,70.8,100,1.83,48,1538020868,71.4296902642791,179.91150407974243
19296,Bettendorf,US,41.53,-90.51,196.3218536376953,53.06,93,4.41,1,1538019300,55.31435206601044,644.1005902886963
19297,Voykove,UA,45.38,36.44,13.41511154174805,60.18,100,11.79,24,1538020868,60.3340449209272,44.012834550628675
19298,Maraial,BR,-8.78,-35.81,208.6218872070312,69,94,4.52,92,1538020869,71.3955926134851,684.4550324243162
19299,Pataskala,US,40,-82.67,307.8089904785156,57.02,96,6.76,1,1538020560,60.55455216912537,1009.8720483215332
19300,Waseca,US,44.08,-93.51,348.935302734375,53.06,62,8.05,1,1538019300,57.066803145180664,1144.8008986230468
19301,Certaldo,IT,43.55,11.04,75.04914855957031,46.4,61,3.36,0,1538018400,47.26178486996063,246.22424856018065
19302,Campbell,US,37.29,-121.95,58.67359161376953,66.02,96,2.39,90,1538019300,66.69374533208541,192.49866631011963
19303,Anacortes,US,48.5,-122.62,39.80519104003906,57.92,93,2.73,1,1538019300,58.37708062040131,130.59446297180176
19304,Asarganj,IN,25.15,86.69,48.81626510620117,90.69,61,2.95,0,1538020870,91.2505542432386,160.15835521102906
19305,Schwechat,AT,48.14,16.48,162.3298797607422,41,86,2.24,0,1538019000,42.864024269499815,532.5783627142334
19306,Alawalpur,IN,31.43,75.65,241.7022247314453,78.9,87,2.84,0,1538020871,81.67545214445771,792.986326987915
19307,Uelzen,DE,52.97,10.56,38.38536071777344,59,62,8.05,75,1538018400,59.44077679400055,125.9362268572998
19308,Ciudad Dario,NI,12.73,-86.12,456.0298461914062,82.4,74,9.17,40,1538017200,87.63656336202516,1496.1609605786132
19309,Comayagua,HN,14.45,-87.64,583.335693359375,72.86,98,1.5,75,1538017200,79.5584087667041,1913.8310762011718
19310,Corbelia,BR,-24.8,-53.31,653.0328979492188,64.4,82,17.22,75,1538017200,71.898737585177,2142.4964529077147
19311,Angostura,CO,6.89,-75.33,1612.472534179688,58.38,100,2.39,100,1538020872,76.89592536163332,5290.264389038088
19312,Isugod,PH,9.34,118.12,8.15750789642334,80.61,100,14.47,56,1538020872,80.70367217372416,26.76347820690155
19313,Coppell,US,32.96,-97.02,157.3465423583984,64.94,67,10.29,90,1538018100,66.74680090510894,516.2288300311278
19314,San Felix,PA,8.28,-81.87,81.27165985107422,71.79,97,1.39,32,1538020873,72.7232375937703,266.63931250579833
19315,Frumoasa,RO,43.79,25.47,48.69552230834961,37.32,99,1.61,0,1538020873,37.87916776093544,159.76221741012574
19316,Maloye Verevo,RU,59.61,30.17,86,48.2,61,20.13,0,1538019000,49.18753284,282.15224
19317,Kamennogorsk,RU,60.95,29.13,26.63733291625977,44.6,81,13.87,90,1538018400,44.90587489563744,87.3928273249817
19318,Borgustanskaya,RU,44.05,42.53,931.7075805664062,50,87,2.24,90,1538019000,60.69874224518921,3056.7834986254884
19319,Herbertpur,IN,30.44,77.74,447.0434265136719,66.39,67,2.28,0,1538020874,71.5233728440509,1466.6779554431153
19320,Ara,IN,25.57,84.67,59.99132919311523,89.6,75,2.24,20,1538019000,90.28887683364478,196.82195246994016
19321,Margasari,ID,-1.24,116.82,5.728092670440674,89.6,66,9.17,20,1538019000,89.6657753444491,18.79295555688858
19322,Meiringen,CH,46.73,8.19,613.534912109375,48.2,100,1.12,0,1538018400,55.24518458365723,2012.9098810449218
19323,Seltso,RU,55.57,38.01,117.287109375,41,86,15.66,75,1538017200,42.34680083972656,384.800239921875
19324,Sebaco,NI,12.85,-86.1,472.95556640625,76.74,84,4.52,56,1538020876,82.17092039170898,1551.6915404882811
19325,Divicani,BA,44.37,17.33,557.5706787109375,35.6,93,3.36,0,1538019000,42.00255064939697,1829.3001855419923
19326,Hudson,US,42.25,-73.79,28.67795372009277,69.08,69,10.29,75,1538020260,69.4093072218906,94.08777768302916
19327,Samora Correia,PT,38.93,-8.87,10.29718589782715,71.6,68,8.05,0,1538019000,71.71824196783359,33.78341938102723
19328,Balogo,PH,12.98,124.02,10.09927845001221,84.66,95,20.29,44,1538020876,84.77596940848478,33.13411670993806
19329,Banyumas,ID,-7.52,109.29,24.33412551879883,79.26,85,10,0,1538020877,79.53942730328484,79.83637236709596
19330,Ulu-Telyak,RU,54.91,56.98,122.1715545654297,47.58,100,3.4,92,1538020877,48.98288863078155,400.8253230804444
19331,Burntwood,GB,52.68,-1.92,169.7163391113281,59,93,2.24,90,1538018400,60.948842539035034,556.8121540100096
19332,Pedreiras,BR,-4.57,-44.6,30,75.39,83,3.18,32,1538020877,75.7344882,98.4252
19333,Periyanegamam,IN,10.73,77.1,348.0226135253906,78.8,78,2.39,40,1538019000,82.79632278975525,1141.8065113586426
19334,Godfrey,US,38.96,-90.19,186.2326202392578,60.26,59,4.7,90,1538020260,62.39849800425018,610.9994297857666
19335,Ijuin,JP,31.62,130.4,92.59715270996094,75.2,64,11.41,40,1538017200,76.26328754873933,303.79644249694826
19336,Szczecin,PL,53.43,14.55,25.92472839355469,59,77,11.41,90,1538019000,59.29769210065948,85.05488590270997
19337,Lajong,PH,12.83,123.97,43.93410110473633,84.39,87,19.73,88,1538020879,84.89449264693963,144.14075626846312
19338,Terrenate,MX,28.79,-111.4,71.47644805908203,87.8,48,8.05,5,1538016000,88.62075976447555,234.50278985015868
19339,Miedzychod,PL,52.6,15.9,36,57.2,54,11.41,90,1538019000,57.61338584,118.11024
19340,Nemencine,LT,54.85,25.48,131.0897369384766,50,93,13.87,90,1538018400,51.50529558388031,430.0844525372315
19341,Inangatan,PH,11.25,124.39,47.64888763427734,85.29,90,17.38,8,1538020880,85.83714931777115,156.32837650604245
19342,Guacara,VE,10.23,-67.88,452.7279968261719,75.2,83,2.62,75,1538017200,80.39864842387513,1485.3281211071778
19343,May Pen,JM,17.97,-77.26,66.24287414550781,82.4,83,5.82,20,1538017200,83.16066294924042,217.33227121154786
19344,Arima,TT,10.64,-61.28,67.9368896484375,78.8,94,5.41,20,1538017200,79.58011522761963,222.89006503417968
19345,Meiningen,DE,50.57,10.42,298.3128967285156,46.4,65,8.05,0,1538020200,49.82550909435974,978.7168841027832
19346,Claver,PH,9.57,125.73,8.188437461853027,87.09,84,10.22,8,1538020881,87.18402733606821,26.864953162345888
19347,Delfzijl,NL,53.33,6.91,-1,59,100,5.82,92,1538018700,58.98851706,-3.28084
19348,Svodna,BA,45.04,16.54,137.8420257568359,35.6,93,3.36,0,1538019000,37.182831711244205,452.2376317840575
19349,Qadian,IN,31.82,75.38,254.7853393554688,78.8,83,2.24,40,1538017200,81.72568476469849,835.9099327709963
19350,Ballater,GB,57.05,-3.04,203.027099609375,57.2,71,10.29,8,1538018400,59.53134800318848,666.0994294824219
19351,Poco Verde,BR,-10.71,-38.18,263.9400939941406,68.46,91,6.31,48,1538020882,71.49080826292906,865.9452179797363
19352,Oceanside,US,33.2,-117.38,26.62547302246094,68,83,4.7,90,1538017320,68.30573870918853,87.35391691101076
19353,Mozhga,RU,56.44,52.22,162.1795501708984,41.19,81,8.99,64,1538020882,43.052298043839414,532.0851553826903
19354,Szabadbattyan,HU,47.12,18.37,109.5262222290039,38.58,86,4.85,8,1538020883,39.837683038282314,359.33801093780517
19355,Kyle,US,29.99,-97.88,228.1369781494141,73.4,78,11.41,90,1538018400,76.01968323187104,748.4809233917238
19356,Poste De Flacq,MU,-20.16,57.73,18.84977722167969,73.4,73,10.29,40,1538017200,73.61645086084992,61.8431030999756
19357,Bratca,RO,46.93,22.61,347.2045288085938,37.4,93,4.7,24,1538019000,41.38692877203735,1139.122506296387
19358,Szedres,HU,46.47,18.68,91.11355590820312,37.05,75,5.41,8,1538020884,38.09625149568054,298.92899876586915
19359,Capela,BR,-9.42,-36.08,139.8162536621094,71.6,88,4.7,75,1538020800,73.20550165182678,458.714757664795
19360,Mandaon,PH,12.23,123.28,1.711111068725586,83.67,99,18.72,20,1538020884,83.68964858573551,5.613881638717651
19361,Tsotilion,GR,40.27,21.32,764.1244506835938,36.69,68,4.52,0,1538020885,45.464395219732666,2506.9700627807615
19362,Chinameca,MX,18.02,-94.67,42.59555435180664,75.75,98,7.2,76,1538020885,76.23912219488854,139.7491985395813
19363,Korfez,TR,40.78,29.73,103.5665893554688,57.2,76,16.11,75,1538018400,58.38924893157349,339.78540902099627
19364,Tarapur,IN,22.49,72.66,23.80606079101562,82.4,69,3.36,0,1538019000,82.6733635676996,78.10387648559569
19365,Zirndorf,DE,49.45,10.96,342.2474975585938,43.52,93,4.7,0,1538020200,47.45000747961548,1122.8592798901368
19366,Ciortesti,RO,46.9,27.83,172.9271087646484,35.6,74,6.93,0,1538019000,37.58571161431793,567.346175519409
19367,Poggiomarino,IT,40.8,14.54,28.58992385864258,62.6,54,13.87,0,1538018400,62.928296380273366,93.79896579238893
19368,Polahongon,PH,10.53,124.97,83.59111022949219,82.77,86,11.9,92,1538020887,83.72987170329864,274.24905808532714
19369,Owasso,US,36.27,-95.86,188.4929809570312,55.4,87,5.97,1,1538020500,57.56445359075073,618.4153116430662
19370,Joetsu,JP,37.15,138.24,6.489284992218018,63.96,100,7.43,100,1538020887,64.03451607020854,21.29030577386856
19371,Avezzano,IT,42.03,13.43,684.1448974609375,31.74,77,2.17,0,1538020887,39.595994808850094,2244.5699453857424
19372,Russkiy Kameshkir,RU,52.86,46.09,219.8810577392578,36.96,86,10.11,0,1538020888,39.48488099315644,721.3945694732666
19373,Atsipopoulon,GR,35.35,24.43,179.259765625,68,68,18.34,75,1538018400,70.05842913308594,588.122609453125
19374,Nueva Armenia,HN,13.76,-87.16,623.55615234375,66.2,88,2.39,40,1538017200,73.36025788399414,2045.7879668554688
19375,Sanguem,IN,15.23,74.14,23.76935577392578,76.83,92,2.17,64,1538020888,77.10294208619064,77.98345319732665
19376,Cashel,IE,52.52,-7.89,123.6719970703125,46.59,90,3.96,0,1538020889,48.01011812203858,405.74803486816404
19377,Vestby,NO,59.6,10.75,69.4555435180664,51.8,53,13.87,44,1538018400,52.59755383888534,227.872525395813
19378,Ringebu,NO,61.53,10.14,195.0026702880859,35.79,57,8.66,0,1538020889,38.029203962757876,639.7725607879638
19379,Atripalda,IT,40.92,14.83,318.3595275878906,62.6,54,13.87,0,1538018400,66.2557033537201,1044.486672491455
19380,Rabkavi,IN,16.47,75.1,549.6010131835938,73.68,100,5.41,68,1538020890,79.99103545832642,1803.1529880932617
19381,Aylmer,CA,42.77,-80.98,227.2169952392578,46.4,100,2.24,20,1538017200,49.00911912331268,745.4626066607666
19382,Cabo Frio,BR,-22.88,-42.02,9.344404220581055,74.31,86,24.32,0,1538020890,74.41730123300069,30.657495143051147
19383,Broager,DK,54.89,9.68,26.22170829772949,60.8,93,9.17,88,1538018940,61.101102303080324,86.02922945152281
19384,Sahy,SK,48.07,18.95,133.9109344482422,33.8,87,3.96,0,1538019000,35.33769122561309,439.3403501751709
19385,Worpswede,DE,53.22,8.93,30.88313484191895,59,87,3.36,40,1538020200,59.35462918440167,101.32262411476137
19386,Bad Sackingen,DE,47.55,7.95,285.343017578125,44.6,93,2.24,0,1538019000,47.876576750268555,936.1647857910157
19387,Mira,PT,40.43,-8.74,28.37959671020508,66.2,88,2.24,0,1538017200,66.52588120624749,93.10891607070924
19388,Juazeiro,BR,-9.43,-40.51,369.0364379882812,78.8,57,16.11,0,1538017200,83.03762327523314,1210.7495072094725
19389,Marneuli,GE,41.48,44.81,410,59,67,24.16,75,1538019000,63.7080054,1345.1444
19390,Soja,JP,34.67,133.75,11.39069175720215,71.6,68,6.93,75,1538017200,71.73079863000645,37.3710371446991
19391,Gorodovikovsk,RU,46.08,41.93,55.85087203979492,42.18,90,3.06,0,1538020892,42.82133221258064,183.23777502304077
19392,Ryuo,JP,35.06,136.12,106.7321319580078,68,82,6.93,75,1538017200,69.22559866734589,350.1710478131103
19393,Cervignano Del Friuli,IT,45.82,13.34,3.988436698913574,57.2,87,1.12,0,1538019000,57.24579897930742,13.08542265926361
19394,Duarte,MX,21.08,-101.52,1874.7646484375,69.8,60,8.05,40,1538016120,91.3278099721289,6150.802849179688
19395,La Gloria,CO,8.62,-73.8,35.00860595703125,76.83,96,5.97,20,1538020893,77.23200172168823,114.8576347680664
19396,Chicontepec,MX,20.97,-98.17,589.9308471679688,69.81,100,2.39,88,1538020893,76.58414052217896,1935.4687206225585
19397,Keizer,US,45,-123.02,38.90138626098633,73.94,31,8.05,1,1538016960,74.38670228435173,127.62922410049438
19398,Basoda,IN,23.85,77.92,414.2428894042969,80.43,64,5.97,0,1538020894,85.18672624445618,1359.0646412731933
19399,Grinnell,US,41.74,-92.72,304.196533203125,50,72,5.82,1,1538019300,53.493070538979495,998.0201539941406
19400,Sao Pedro Do Piaui,BR,-5.93,-42.72,264.3946838378906,89.16,35,7.99,100,1538020894,92.19602829082946,867.4366545227051
19401,Voicesti,RO,44.6,24.28,135.6871185302734,35.6,80,2.73,0,1538019000,37.15808704085602,445.1677259588622
19402,Capinzal,BR,-27.34,-51.61,458.9764404296875,63.51,96,5.3,48,1538020895,68.78039892686768,1505.828264819336
19403,Islahiye,TR,37.03,36.63,537.7804565429688,64.4,72,4.7,0,1538016600,70.57530071565553,1764.3716330444336
19404,Novoasbest,RU,57.74,60.29,255.9395599365234,48.21,99,3.62,92,1538020895,51.148938610377506,839.6967458221435
19405,Kinchil,MX,20.92,-89.95,7,82.4,74,6.93,90,1538016480,82.48038058,22.96588
19406,Vester Hassing,DK,57.07,10.13,20.27987861633301,54.06,85,17.6,56,1538020896,54.29287262935864,66.53503695961
19407,Meadville,US,41.64,-80.15,335.3074340820312,62.96,100,2.28,1,1538020380,66.81031514711792,1100.0900420336911
19408,Prundu,RO,44.09,26.23,75.71644592285156,37.4,74,2.24,0,1538019000,38.26944740554535,248.41354444152833
19409,Quatis,BR,-22.41,-44.26,409.4711608886719,60.81,95,2.17,32,1538020897,65.51193277221496,1343.4093634899903
19410,Kuchaman,IN,27.15,74.86,403.1185607910156,82.05,57,5.41,0,1538020897,86.67898624644958,1322.5674989855956
19411,Liangxiang,CN,39.73,116.14,44.13338851928711,66.2,63,4.47,92,1538017200,66.70678105236367,144.7945863896179
19412,Nyborg,DK,55.81,9.53,86.39318084716797,57.2,100,9.17,56,1538018940,58.19204771207718,283.44220345062257
19413,Savalia,GR,37.82,21.29,14.19453716278076,64.4,33,20.8,20,1538018400,64.56299501856799,46.57000530513763
19414,Rionegro,CO,6.15,-75.37,2086.2568359375,60.8,93,2.24,75,1538018100,84.75636207166015,6844.674877617187
19415,Ourinhos,BR,-22.98,-49.87,490.1524658203125,68.28,88,3.29,64,1538020898,73.9083913558667,1608.111815961914
19416,Dorgos,RO,46.05,21.83,172.45751953125,33.8,75,1.95,0,1538019000,35.78031934932617,565.8055283789063
19417,Kirchheim,DE,50.88,11.02,252.8196258544922,46.4,65,8.05,0,1538020200,49.30311259450958,829.4607412884521
19418,Apango,MX,17.74,-99.33,1098.453735351562,67.56,86,2.17,20,1538020899,80.17347833581786,3603.8509530908186
19419,Spisske Podhradie,SK,49,20.75,434.8849487304688,42.8,72,17.22,0,1538019000,47.793757773175045,1426.7879351928714
19420,Khamgaon,IN,20.71,76.57,310.0357971191406,81.15,82,4.07,0,1538020899,84.71012245617128,1017.1778446203613
19421,Acacoyagua,MX,15.34,-92.68,82.93930053710938,63.69,96,1.39,80,1538020900,64.64238701170959,272.11057477416995
19422,Novokorsunskaya,RU,45.64,39.14,12.17599964141846,39.2,86,2.24,0,1538019000,39.339816273322434,39.947506663551344
19423,Tiruvalla,IN,9.38,76.57,24.73978996276855,76.83,90,2.73,12,1538020759,77.11408552375507,81.16729250144957
19424,Tikamgarh,IN,24.74,78.83,357.1331176757812,82.41,54,5.19,0,1538020900,86.51093816228394,1171.69661779541
19425,Altenburg,DE,50.99,12.43,216.3143615722656,53.6,53,6.93,80,1538020200,56.08392483507264,709.6928100207518
19426,Paulesti,RO,45,25.98,211.8826599121094,37.4,93,3.36,0,1538019000,39.83303587081116,695.153105946045
19427,Dekernes,EG,31.09,31.59,7.544000148773193,75.2,83,5.82,0,1538017200,75.28662730106835,24.750657448101045
19428,Zhemtala,RU,43.28,43.66,767.898681640625,50,81,1.05,90,1538017200,58.8177344873584,2519.352710673828
19429,Gbely,SK,48.72,17.12,184.1644439697266,41,100,2.24,0,1538019000,43.11474926023773,604.2140743536378
19430,Siminicea,RO,47.7,26.4,296.4607849121094,42.8,76,10.29,0,1538019000,46.20424140549866,972.6404015710449
19431,Jobner,IN,26.97,75.39,406.4492492675781,82.4,51,5.82,0,1538017200,87.06723234238464,1333.494954967041
19432,Stockerau,AT,48.38,16.21,173.6799621582031,39.2,86,2.24,0,1538018400,41.19435658466492,569.816167047119
19433,Islamabad,PK,33.69,73.06,535.9710693359375,80.6,65,4.41,40,1538019000,86.7545236309204,1758.4353231201171
19434,Gampola,LK,7.16,80.57,486.712890625,75.84,94,3.96,44,1538020903,81.42889492027344,1596.827120078125
19435,Thamaga,BW,-24.68,25.54,1062.4658203125,69.8,22,8.05,0,1538017200,82.00023126669922,3485.7803619140623
19436,Dzhalil,RU,55.02,52.74,287.6826782226562,41.91,89,7.54,56,1538020904,45.21344293307006,943.8408380200193
19437,Upper Klinan,PH,6.23,125.12,294.193603515625,86.19,61,8.21,44,1538020904,89.56820749755371,965.2021421582032
19438,Buedu,SL,8.28,-10.37,387.2791137695312,68.1,100,3.4,76,1538020904,72.54710282666869,1270.6008076196288
19439,Privolnyy,RU,44.1,46.66,-17,54.69,100,5.53,92,1538020904,54.494790019999996,-55.77428
19440,Itubera,BR,-13.73,-39.15,82.74809265136719,75.39,90,6.98,92,1538020905,76.34019138303009,271.4832522943115
19441,Leyland,GB,53.69,-2.7,37.45818328857422,59,87,4.7,75,1538018400,59.4301300712117,122.89430606048585
19442,Hoeselt,BE,50.85,5.49,73.86524200439453,48.2,87,9.17,0,1538020380,49.048190142021944,242.34004057769775
19443,Patrasaer,IN,23.2,87.53,63,86.01,91,4.85,8,1538020906,86.73342522,206.69292
19444,Banatsko Novo Selo,RS,44.99,20.78,102,39.2,75,1.12,0,1538019000,40.371259880000004,334.64567999999997
19445,Liwan,PH,17.52,121.63,60,88.26,68,3.29,0,1538020906,88.9489764,196.8504
19446,Santa Cruz Del Valle,MX,20.55,-103.34,1530.89990234375,66.2,77,5.82,75,1538016240,83.77923172461914,5022.637635605469
19447,Viamao,BR,-30.08,-51.02,96.47022247314453,69.8,88,6.93,20,1538017200,70.90776177644577,316.50336469879153
19448,Gotemba,JP,35.3,138.88,578.5626220703125,60.8,87,6.93,90,1538018340,67.44359987547607,1898.171392993164
19449,Itajuba,BR,-22.43,-45.45,848.750244140625,68,88,2.24,75,1538017200,77.74614812845215,2784.613750986328
19450,Starup,DK,55.24,9.54,25.91911125183105,60.8,100,16.11,75,1538018940,61.0976275993581,85.03645695945738
19451,Daneti,RO,43.98,24.05,115.482666015625,35.6,80,4.41,0,1538019000,36.926080524897465,378.88014997070314
19452,Zlatoust,RU,55.17,59.68,407,53.7,77,3.74,92,1538020820,58.37355658,1335.30188
19453,Haljala,EE,59.43,26.27,78.42588806152344,48.93,66,21.52,0,1538020908,49.83055976705719,257.3027905877685
19454,Shakhta,RU,59.09,57.65,338.8530883789062,45.06,85,6.76,92,1538020908,48.95102968266968,1111.7227664770505
19455,Leskovik,AL,40.15,20.6,893.8130493164062,38.04,52,1.95,0,1538020909,48.303601616517334,2932.457604719238
19456,Itaguacu,BR,-19.8,-40.86,158.5507202148438,61.89,96,3.62,76,1538020909,63.71062840718384,520.1795449096682
